audio_id,filename,class_label,source,original_filename,sha256,split,augmented,relative_path
SS00016,SS00016_fdbfa039.wav,alarm_siren,esc50,1-13572-A-46.wav,fdbfa0391e7433b24a268a0f716afd057ca7f75c79fe0245f5072869baf19018,train,original,categorized_audio\alarm_siren\SS00016_fdbfa039.wav
SS00017,SS00017_2e28b25e.wav,alarm_siren,esc50,1-13613-A-37.wav,2e28b25e14611723cdcc0becfa36468a8d0329a0c141e4f1d894bd6bb5773f34,train,original,categorized_audio\alarm_siren\SS00017_2e28b25e.wav
SS00019,SS00019_220c3d12.wav,alarm_siren,esc50,1-14262-A-37.wav,220c3d127df2f0d8979a2edde5318aaaa3aed19d8c5d3b4a40d529f979bba453,train,original,categorized_audio\alarm_siren\SS00019_220c3d12.wav
SS00020,SS00020_bdb124b7.wav,animal_sound,esc50,1-15689-A-4.wav,bdb124b7004b02ab8299f7d7389d15b5eb53e12002cff379d49dcdec4d8b1372,train,original,categorized_audio\animal_sound\SS00020_bdb124b7.wav
SS00021,SS00021_db7a1d19.wav,animal_sound,esc50,1-15689-B-4.wav,db7a1d190931f1101d533661852e3cdebaa2b89c4b743385b201391be7de003d,train,original,categorized_audio\animal_sound\SS00021_db7a1d19.wav
SS00022,SS00022_5fe40ae7.wav,animal_sound,esc50,1-16568-A-3.wav,5fe40ae706ec97d016fd1d74407cde66bbfa033ffa4ebc26546c0dac341ffc8f,train,original,categorized_audio\animal_sound\SS00022_5fe40ae7.wav
SS00023,SS00023_2543c7e9.wav,background_noise,esc50,1-16746-A-15.wav,2543c7e9ee65860a5baa39d86040807bf9aa7255b50938e85d478d0f662716dd,train,original,categorized_audio\background_noise\SS00023_2543c7e9.wav
SS00024,SS00024_9d5e01e0.wav,vehicle_horn,esc50,1-17124-A-43.wav,9d5e01e07a386ee36c2e73f40817d132a54d91c936eccc01414280abca5a4209,train,original,categorized_audio\vehicle_horn\SS00024_9d5e01e0.wav
SS00027,SS00027_bf16e253.wav,background_noise,esc50,1-17565-A-12.wav,bf16e25363a2d5824c07e96dc05defcb87e1d9dcd47bfd241a9d25e01b411209,train,original,categorized_audio\background_noise\SS00027_bf16e253.wav
SS00028,SS00028_beb564e1.wav,animal_sound,esc50,1-17585-A-7.wav,beb564e150ce6aab27740bb44445cc710695979362b43edea09c90552723b9ce,train,original,categorized_audio\animal_sound\SS00028_beb564e1.wav
SS00029,SS00029_57c4d44e.wav,background_noise,esc50,1-17742-A-12.wav,57c4d44ed80ad163ac63353ea98a7b286cfbe5ceb844cc57959b70c08ce5dde9,train,original,categorized_audio\background_noise\SS00029_57c4d44e.wav
SS00031,SS00031_f28b0f81.wav,background_noise,esc50,1-17808-B-12.wav,f28b0f8158b6a5adfa4bca5df5c71963c839dd22815440c8b3e220ef2016a365,train,original,categorized_audio\background_noise\SS00031_f28b0f81.wav
SS00032,SS00032_3ef1243c.wav,animal_sound,esc50,1-17970-A-4.wav,3ef1243cfebc5a6d45e8395c505349a1b3cfd5d97ad48ed4dcc68d3b0240e296,train,original,categorized_audio\animal_sound\SS00032_3ef1243c.wav
SS00033,SS00033_26c99da1.wav,animal_sound,esc50,1-18074-A-6.wav,26c99da1d62a3e93371e13ff1b5e29003e40e2bfdc9334f46672c1de232be243,train,original,categorized_audio\animal_sound\SS00033_26c99da1.wav
SS00034,SS00034_68c54aac.wav,animal_sound,esc50,1-18074-B-6.wav,68c54aaccb36a91281ca689aaa8d4d888e7a53c571f4c00995a9f69b5ba1d333,train,original,categorized_audio\animal_sound\SS00034_68c54aac.wav
SS00035,SS00035_83eb3e60.wav,machinery_fault,esc50,1-18527-A-44.wav,83eb3e6065246fd87d1acbbe414aa5bfb7c2081a57c188713cdc017819ffc38f,train,original,categorized_audio\machinery_fault\SS00035_83eb3e60.wav
SS00036,SS00036_40f0ab8a.wav,machinery_fault,esc50,1-18527-B-44.wav,40f0ab8a2fa68cbdf814f10fc8b2c26916b3dc54c1b0e719d4697ba58c0bdb81,train,original,categorized_audio\machinery_fault\SS00036_40f0ab8a.wav
SS00039,SS00039_dac86a65.wav,animal_sound,esc50,1-18757-A-4.wav,dac86a651f49fccc16b5b5de5dac68182ed572841ea5914da2afccc83ae83700,train,original,categorized_audio\animal_sound\SS00039_dac86a65.wav
SS00040,SS00040_f3597d92.wav,machinery_fault,esc50,1-18810-A-49.wav,f3597d925f71cc6a85f03cd08edeed6657b5433d70c229484d8f6cc0236e9df8,train,original,categorized_audio\machinery_fault\SS00040_f3597d92.wav
SS00041,SS00041_67bb2fe5.wav,vehicle_horn,esc50,1-19026-A-43.wav,67bb2fe5cf138930eb6a6a84bedeb7284093076738cd47ef73cc8b3b8393ff40,train,original,categorized_audio\vehicle_horn\SS00041_67bb2fe5.wav
SS00044,SS00044_5b189520.wav,animal_sound,esc50,1-196660-B-8.wav,5b1895203de8d4392ae851a498973b07b38b915e9b0e001f8a46743a06981aa2,train,original,categorized_audio\animal_sound\SS00044_5b189520.wav
SS00045,SS00045_d6d58e48.wav,machinery_fault,esc50,1-19840-A-36.wav,d6d58e48005b976207cd6030de5d8976e9e7f4377eab86f790c5473c95ad2dd1,train,original,categorized_audio\machinery_fault\SS00045_d6d58e48.wav
SS00047,SS00047_610ae9ac.wav,machinery_fault,esc50,1-19872-B-36.wav,610ae9ac76627cf8c1d655190fffa635979a24d25c5925cbbcf1dc659e323146,train,original,categorized_audio\machinery_fault\SS00047_610ae9ac.wav
SS00049,SS00049_cab47357.wav,machinery_fault,esc50,1-19898-B-41.wav,cab4735712a7727e16cc1946308f80034c926c59ed467dccf539f39bebe8d61d,train,original,categorized_audio\machinery_fault\SS00049_cab47357.wav
SS00051,SS00051_db694613.wav,glass_breaking,esc50,1-20133-A-39.wav,db6946133c37fbd4513fe932dbb71e0b077bf7d240beaed339eb6c88e48c903b,train,original,categorized_audio\glass_breaking\SS00051_db694613.wav
SS00052,SS00052_d033c657.wav,animal_sound,esc50,1-202111-A-3.wav,d033c6572aaaa4ac451327ba5fbf3cdcada06c681f05d8188043b39f1346be98,train,original,categorized_audio\animal_sound\SS00052_d033c657.wav
SS00053,SS00053_866245ac.wav,animal_sound,esc50,1-208757-A-2.wav,866245ac085d99d72406fb80dd09535b7b62c7cafc26972a73dd4bdb8db79ebc,train,original,categorized_audio\animal_sound\SS00053_866245ac.wav
SS00054,SS00054_2d041c16.wav,animal_sound,esc50,1-208757-B-2.wav,2d041c169d58f25bc769a057bc201bdcf8c289ef16b3b93388c248407f6a5d1a,train,original,categorized_audio\animal_sound\SS00054_2d041c16.wav
SS00055,SS00055_060daa95.wav,animal_sound,esc50,1-208757-C-2.wav,060daa9528df8024d08688fb4861aca6079b8f8603a4a3438ee1554621e4d914,train,original,categorized_audio\animal_sound\SS00055_060daa95.wav
SS00058,SS00058_5f15ab2d.wav,background_noise,esc50,1-21189-A-10.wav,5f15ab2d8f6ef9932909b1b75c8ac254cbea46c93b4b2f0f3542abdf09b9abc0,train,original,categorized_audio\background_noise\SS00058_5f15ab2d.wav
SS00059,SS00059_45473028.wav,alarm_siren,esc50,1-21421-A-46.wav,4547302835eb89a4fddaebca32b56e26784cc8453f7ee1984c014ffc8af6819e,train,original,categorized_audio\alarm_siren\SS00059_45473028.wav
SS00060,SS00060_1b4210c5.wav,machinery_fault,esc50,1-21896-A-35.wav,1b4210c50a01cabab07065a112463fad4f82de60385ef9aaf6316afe7d4b976c,train,original,categorized_audio\machinery_fault\SS00060_1b4210c5.wav
SS00061,SS00061_2212340e.wav,alarm_siren,esc50,1-22804-A-46.wav,2212340e03c7e481a21f0e4845f54dc521d6c8a5c961d3421445b85f9bdf1ca9,train,original,categorized_audio\alarm_siren\SS00061_2212340e.wav
SS00062,SS00062_b908257c.wav,machinery_fault,esc50,1-22882-A-44.wav,b908257c714fdaa15dddfc814eb497397ada9bee501e8a5c9d6ec7adc325e2d0,train,original,categorized_audio\machinery_fault\SS00062_b908257c.wav
SS00063,SS00063_0d346768.wav,background_noise,esc50,1-23094-A-15.wav,0d346768ebd5359cdc18d871d836c31b0d94dea3e69e9a7a15630ebbe7e1a91e,train,original,categorized_audio\background_noise\SS00063_0d346768.wav
SS00065,SS00065_680bc85f.wav,background_noise,esc50,1-23222-A-19.wav,680bc85f2f6fb1f0fef85a1f4f059bc7b6957a30d0a0b3dd8e93c287216cbbd5,train,original,categorized_audio\background_noise\SS00065_680bc85f.wav
SS00067,SS00067_578e6657.wav,machinery_fault,esc50,1-23706-A-49.wav,578e665791e50b49fd105745ee79e3974b5fe323c7712aad4cd8bce67e21bf76,train,original,categorized_audio\machinery_fault\SS00067_578e6657.wav
SS00068,SS00068_cbfd9239.wav,machinery_fault,esc50,1-23996-A-35.wav,cbfd9239fcd7e10a936e6836bbcc8c5f391f89b6a1e12dfe159df717e2898657,train,original,categorized_audio\machinery_fault\SS00068_cbfd9239.wav
SS00069,SS00069_ca674e85.wav,machinery_fault,esc50,1-23996-B-35.wav,ca674e8520adea211f45e60eb86ae13f1be91e976afb82427ad61cb814142a2f,train,original,categorized_audio\machinery_fault\SS00069_ca674e85.wav
SS00070,SS00070_ebdbc03e.wav,vehicle_horn,esc50,1-24074-A-43.wav,ebdbc03e89c6a41c8ce1df7b12d4e2c4bb3f91345c43e7d75a1ed1357ff5f7e0,train,original,categorized_audio\vehicle_horn\SS00070_ebdbc03e.wav
SS00071,SS00071_723edafd.wav,vehicle_horn,esc50,1-24076-A-43.wav,723edafd5bda638184bab5038745b6cafc9c813440b236175074d4d42b142d94,train,original,categorized_audio\vehicle_horn\SS00071_723edafd.wav
SS00072,SS00072_a0a8af38.wav,background_noise,esc50,1-24524-A-19.wav,a0a8af38dc93186bdaef63b0eff44853604d4c2ba8a2f329109c784a8fab3f67,train,original,categorized_audio\background_noise\SS00072_a0a8af38.wav
SS00073,SS00073_661ff207.wav,background_noise,esc50,1-24524-B-19.wav,661ff207a4373a81a5311745e1d51b79bb42ac9825a87a592d21637aa514dbf3,train,original,categorized_audio\background_noise\SS00073_661ff207.wav
SS00074,SS00074_3116ac95.wav,background_noise,esc50,1-24524-C-19.wav,3116ac95bb308961b1581d3db91e9926581ce901507828cf210d5540239239d3,train,original,categorized_audio\background_noise\SS00074_3116ac95.wav
SS00075,SS00075_ebe976cc.wav,vehicle_horn,esc50,1-254507-A-43.wav,ebe976ccd285cb44e6585d889f2a8759c5de47e9940f638ecaa300def46e544a,train,original,categorized_audio\vehicle_horn\SS00075_ebe976cc.wav
SS00076,SS00076_e624cb74.wav,animal_sound,esc50,1-260640-A-2.wav,e624cb74542ef6bd6e4a9bbe340624db117da231111bcb87ef100f25dde8afb3,train,original,categorized_audio\animal_sound\SS00076_e624cb74.wav
SS00077,SS00077_3c310e4f.wav,animal_sound,esc50,1-260640-B-2.wav,3c310e4f565a634e3f45580abf98b0c1bfc5c1e71589bbbc9e3d44e82df22946,train,original,categorized_audio\animal_sound\SS00077_3c310e4f.wav
SS00078,SS00078_3c7e3feb.wav,animal_sound,esc50,1-260640-C-2.wav,3c7e3feb43ac711ab1934c01c3e7eac0a29ab94a725e879fea91623b7d069f79,train,original,categorized_audio\animal_sound\SS00078_3c7e3feb.wav
SS00079,SS00079_f1972b41.wav,vehicle_horn,esc50,1-26176-A-43.wav,f1972b41b111a56e84d4fff30dd2e628521d6c699693adc60c14985c4cfdbf25,train,original,categorized_audio\vehicle_horn\SS00079_f1972b41.wav
SS00080,SS00080_65655fc1.wav,vehicle_horn,esc50,1-26177-A-43.wav,65655fc14cb749884c5965a42912decebf922aa6b51f1e27f56da7f35d1d381f,train,original,categorized_audio\vehicle_horn\SS00080_65655fc1.wav
SS00081,SS00081_7a036955.wav,background_noise,esc50,1-26222-A-10.wav,7a03695543a56d61464ea2bd87e0947bb994d38c914492c02be686693b6e1dac,train,original,categorized_audio\background_noise\SS00081_7a036955.wav
SS00082,SS00082_9021db2a.wav,animal_sound,esc50,1-26806-A-1.wav,9021db2a8218814e1f90957a179589c7f3167fd1f235f58019890064e23ee5be,train,original,categorized_audio\animal_sound\SS00082_9021db2a.wav
SS00084,SS00084_eb7e1055.wav,machinery_fault,esc50,1-27166-A-35.wav,eb7e1055a911665a03ac65d7085798b77cfa3e0718c123f93e93b7b07ad34796,train,original,categorized_audio\machinery_fault\SS00084_eb7e1055.wav
SS00086,SS00086_4d04b84d.wav,background_noise,esc50,1-28135-A-11.wav,4d04b84d490c4d9ab28a52c4c96d1b14c2f8b132fc4be38166197ae814920742,train,original,categorized_audio\background_noise\SS00086_4d04b84d.wav
SS00091,SS00091_ca2626d2.wav,animal_sound,esc50,1-30226-A-0.wav,ca2626d2b49c7c20a3e0f9f8d7aa56f4497643c6bc264ff37764392be2b15753,train,original,categorized_audio\animal_sound\SS00091_ca2626d2.wav
SS00092,SS00092_52a876cf.wav,animal_sound,esc50,1-30344-A-0.wav,52a876cff473fe9b6deb4feea9545a2b976e63e03744921afc72f9800758ce30,train,original,categorized_audio\animal_sound\SS00092_52a876cf.wav
SS00093,SS00093_f9dc446b.wav,animal_sound,esc50,1-31251-A-6.wav,f9dc446b4f6d7861943c079771506b917fd5dbd0867f5800c142ff767a449570,train,original,categorized_audio\animal_sound\SS00093_f9dc446b.wav
SS00094,SS00094_2cdb1b3a.wav,animal_sound,esc50,1-31251-B-6.wav,2cdb1b3ab1a71bce3a64e48eff9167d63ef86001862f10c245689cf9a6254edd,train,original,categorized_audio\animal_sound\SS00094_2cdb1b3a.wav
SS00095,SS00095_e4c640a0.wav,alarm_siren,esc50,1-31482-A-42.wav,e4c640a001c2abe808389c90b90ba7084fb1922d58235e3ec95c18c4afb4ef5c,train,original,categorized_audio\alarm_siren\SS00095_e4c640a0.wav
SS00098,SS00098_d59a86d8.wav,animal_sound,esc50,1-31836-B-4.wav,d59a86d8a55ceaf65673df4ca0997503ee5f795c3bdb0fcb4b075ec653fa5f82,train,original,categorized_audio\animal_sound\SS00098_d59a86d8.wav
SS00100,SS00100_b80e92b0.wav,machinery_fault,esc50,1-32373-A-35.wav,b80e92b0c3b019a593601686fb2475e51294dfd9b1a36a1f34ce4e5edd9d5b0a,train,original,categorized_audio\machinery_fault\SS00100_b80e92b0.wav
SS00101,SS00101_d95a3f2c.wav,machinery_fault,esc50,1-32373-B-35.wav,d95a3f2c66f1f15f81c2526a3102ab0480aa012a538dcb95660df5e9055537c0,train,original,categorized_audio\machinery_fault\SS00101_d95a3f2c.wav
SS00103,SS00103_43814c96.wav,animal_sound,esc50,1-34094-B-5.wav,43814c96e62a5c2fbf14b84828cc929e381e53c0add7c1e8211d212e1da97734,train,original,categorized_audio\animal_sound\SS00103_43814c96.wav
SS00104,SS00104_4085bfea.wav,animal_sound,esc50,1-34119-A-1.wav,4085bfea267b1ecfcdd95b666e2f0c6a5fdf152794740834a24c54c75967f5fe,train,original,categorized_audio\animal_sound\SS00104_4085bfea.wav
SS00105,SS00105_55c3e6b3.wav,animal_sound,esc50,1-34119-B-1.wav,55c3e6b3ce6299d1c1675fc9655327aa2dbc2130d87c08f5f38cac7d33e336cc,train,original,categorized_audio\animal_sound\SS00105_55c3e6b3.wav
SS00107,SS00107_fcb9f579.wav,animal_sound,esc50,1-34497-A-14.wav,fcb9f579a65a189a2b0e35a38c6711eaad931aa208c8c43de0bf3ba15cf8380f,train,original,categorized_audio\animal_sound\SS00107_fcb9f579.wav
SS00108,SS00108_87c0ead3.wav,alarm_siren,esc50,1-34853-A-37.wav,87c0ead33b915845a8d86437b78755278408aedf8ed19e4880674a3679122cf4,train,original,categorized_audio\alarm_siren\SS00108_87c0ead3.wav
SS00109,SS00109_bda988c2.wav,animal_sound,esc50,1-38559-A-14.wav,bda988c22f4b928012abe6d4231b4244700dc615b6d43f439476cda3d7f8a5d8,train,original,categorized_audio\animal_sound\SS00109_bda988c2.wav
SS00110,SS00110_d6b1c659.wav,animal_sound,esc50,1-38560-A-14.wav,d6b1c659ed64ba12036d8834d0af88200849669dd5a16527e583d8c7f8c86106,train,original,categorized_audio\animal_sound\SS00110_d6b1c659.wav
SS00112,SS00112_c48f8bdd.wav,animal_sound,esc50,1-39835-B-9.wav,c48f8bddec7b80bd27d05a65b26a2ea8e128b0412a26ae06527acf3bcf1ffa0d,train,original,categorized_audio\animal_sound\SS00112_c48f8bdd.wav
SS00113,SS00113_b1e33d5f.wav,background_noise,esc50,1-39901-A-11.wav,b1e33d5fe73bc31317fa9fa4e70d0fcaf761346f8a908c89cec50c6c23f41603,train,original,categorized_audio\background_noise\SS00113_b1e33d5f.wav
SS00115,SS00115_62379ace.wav,animal_sound,esc50,1-39923-A-1.wav,62379ace4cf58d0625a09fa8cf943ce8ab5a99602c20c6f96bacd522e6903e06,train,original,categorized_audio\animal_sound\SS00115_62379ace.wav
SS00118,SS00118_6e8d15a8.wav,background_noise,esc50,1-4211-A-12.wav,6e8d15a855d1622c1f7dcd12e00ba2bfc3b65a316947e1bbdcaa0be0157175db,train,original,categorized_audio\background_noise\SS00118_6e8d15a8.wav
SS00119,SS00119_95fff216.wav,animal_sound,esc50,1-43382-A-1.wav,95fff21655b9945a12e73e69c1d1e5015b2f2802bde43bc7f76351b695cf9901,train,original,categorized_audio\animal_sound\SS00119_95fff216.wav
SS00120,SS00120_efd808d1.wav,background_noise,esc50,1-43760-A-11.wav,efd808d11d8df8f75f46b7d4183baf082abce9948985c4fca02e191d3204be10,train,original,categorized_audio\background_noise\SS00120_efd808d1.wav
SS00122,SS00122_065fe905.wav,animal_sound,esc50,1-46040-A-14.wav,065fe905f87b0a21efaebb6cd88ecee9fe407eb72bad3b43c52d2e099d262d72,train,original,categorized_audio\animal_sound\SS00122_065fe905.wav
SS00124,SS00124_0a1d6325.wav,machinery_fault,esc50,1-46353-A-49.wav,0a1d6325dc5bb88e18e18295cb7beb5a074ae34ea062df2d8f06013412a6aedc,train,original,categorized_audio\machinery_fault\SS00124_0a1d6325.wav
SS00125,SS00125_2ce99315.wav,machinery_fault,esc50,1-46744-A-36.wav,2ce9931568a6e0ddf3cf840988ffd2af6fe3be62012a1f865e18180fb2b0f21e,train,original,categorized_audio\machinery_fault\SS00125_2ce99315.wav
SS00128,SS00128_81312e10.wav,machinery_fault,esc50,1-47250-A-41.wav,81312e10f426ae6312c29a97fd4227ef36bcae323c520ddff4b8e890d458772d,train,original,categorized_audio\machinery_fault\SS00128_81312e10.wav
SS00129,SS00129_25cd4254.wav,machinery_fault,esc50,1-47250-B-41.wav,25cd4254bfe2be5d1d4674161a8dbc16635fd658cdd1b7bac80510099911f3c5,train,original,categorized_audio\machinery_fault\SS00129_25cd4254.wav
SS00130,SS00130_179c0a00.wav,background_noise,esc50,1-47709-A-16.wav,179c0a007da435841be8bca63bb0aa44fefc1af1b9dbb2a413f9c0acff805fea,train,original,categorized_audio\background_noise\SS00130_179c0a00.wav
SS00131,SS00131_cfcba34e.wav,background_noise,esc50,1-47714-A-16.wav,cfcba34eb24f53b5be2c5a824c664dc376890631490c29a46655abb43b19ae8b,train,original,categorized_audio\background_noise\SS00131_cfcba34e.wav
SS00132,SS00132_2abe50ef.wav,animal_sound,esc50,1-47819-A-5.wav,2abe50ef7597a38f17d49076a3800690355a8f70ab2952298dd0277c9d4a6839,train,original,categorized_audio\animal_sound\SS00132_2abe50ef.wav
SS00133,SS00133_05884970.wav,animal_sound,esc50,1-47819-B-5.wav,05884970b04e454d33b0ee8d5a6f185b941f38c466c19439f0b4124d262cc17e,train,original,categorized_audio\animal_sound\SS00133_05884970.wav
SS00134,SS00134_f8223f6d.wav,animal_sound,esc50,1-47819-C-5.wav,f8223f6d3ffcf23490c88dba5a298bfb48a96f58f4b9a5bfb141eb92bbe826b5,train,original,categorized_audio\animal_sound\SS00134_f8223f6d.wav
SS00135,SS00135_da6a7b9e.wav,alarm_siren,esc50,1-48298-A-46.wav,da6a7b9e762834c586b6e4e273754a3255f9910b781cd4c29997df7aa7ecc9a6,train,original,categorized_audio\alarm_siren\SS00135_da6a7b9e.wav
SS00136,SS00136_14c76b96.wav,machinery_fault,esc50,1-49098-A-35.wav,14c76b96653f5a54cc7615b05bc2bd942f09dbfeb6096c6de6649306bbd0c820,train,original,categorized_audio\machinery_fault\SS00136_14c76b96.wav
SS00137,SS00137_fcfe7f69.wav,animal_sound,esc50,1-49409-A-8.wav,fcfe7f698a5e8b48b23b5e62a275f15d65cd2d3ed5119d511ae2f896941bec34,train,original,categorized_audio\animal_sound\SS00137_fcfe7f69.wav
SS00139,SS00139_cc8119be.wav,background_noise,esc50,1-50060-A-10.wav,cc8119be878eafdc69f7408dad614493a238174372eebf75e4c8314d1bb9807d,train,original,categorized_audio\background_noise\SS00139_cc8119be.wav
SS00140,SS00140_8110a6df.wav,machinery_fault,esc50,1-50454-A-44.wav,8110a6df1a30a16513c9516caf46dd34b9ae516dd28982e521019ad99831bcfa,train,original,categorized_audio\machinery_fault\SS00140_8110a6df.wav
SS00142,SS00142_7d73ac95.wav,background_noise,esc50,1-50623-A-15.wav,7d73ac9525cb81fe60a0728b310e1f27affc550945da7fa780961dc2f39cbbc9,train,original,categorized_audio\background_noise\SS00142_7d73ac95.wav
SS00143,SS00143_267bc4a3.wav,background_noise,esc50,1-50625-A-17.wav,267bc4a3836dfc673e404bd12d8655a1e00f01e07078cb9d404d2b82cbd3aa07,train,original,categorized_audio\background_noise\SS00143_267bc4a3.wav
SS00144,SS00144_10e7461b.wav,machinery_fault,esc50,1-50661-A-44.wav,10e7461b7fe455a10bceba5fd6299c5bb4bd73d7138853baa09f04ee777f09a4,train,original,categorized_audio\machinery_fault\SS00144_10e7461b.wav
SS00145,SS00145_9e7efd37.wav,background_noise,esc50,1-50688-A-17.wav,9e7efd373b61dda31a96f058fe6fae8f062de6165b91359ee04b0e1b16fd641b,train,original,categorized_audio\background_noise\SS00145_9e7efd37.wav
SS00147,SS00147_77aee037.wav,background_noise,esc50,1-51036-A-16.wav,77aee0377d909fb77cd085ef1a1828c8aec3da8306e8ca7cf8c17f5c77ae3111,train,original,categorized_audio\background_noise\SS00147_77aee037.wav
SS00150,SS00150_39f57dcd.wav,background_noise,esc50,1-51436-A-17.wav,39f57dcdf3c76e30f7ffce0e1a3c91b4afbc081d6e86b0503fb03207119c64e2,train,original,categorized_audio\background_noise\SS00150_39f57dcd.wav
SS00151,SS00151_b0ce84a3.wav,alarm_siren,esc50,1-54084-A-42.wav,b0ce84a3c012d144a1f97394cab2830512078d660e809eecb8abc4fa8ad0a9e1,train,original,categorized_audio\alarm_siren\SS00151_b0ce84a3.wav
SS00152,SS00152_a0664359.wav,alarm_siren,esc50,1-54747-A-46.wav,a0664359aa21e7b44f8de962632c9ed2bca9f86728056ae8dd14ae7ac5cd0330,train,original,categorized_audio\alarm_siren\SS00152_a0664359.wav
SS00153,SS00153_86ee46f8.wav,animal_sound,esc50,1-54918-A-14.wav,86ee46f8d022bc8083828f9aacfbcd21602a35002e59740385341268a8df0ddc,train,original,categorized_audio\animal_sound\SS00153_86ee46f8.wav
SS00154,SS00154_86620fdd.wav,animal_sound,esc50,1-54918-B-14.wav,86620fddba2ad91ec91181fa049a4e54ab02b667d426f7b4865ae53a3d7f0e45,train,original,categorized_audio\animal_sound\SS00154_86620fdd.wav
SS00155,SS00155_d93233d4.wav,background_noise,esc50,1-54958-A-10.wav,d93233d42dc57a3e81cb9ca446145f50cdc806f0174393b1055e5d9a327cef86,train,original,categorized_audio\background_noise\SS00155_d93233d4.wav
SS00156,SS00156_9cb4e709.wav,animal_sound,esc50,1-56233-A-9.wav,9cb4e70950714136aac1809bd1eb73faff0359343b68969743420a771d2c33aa,train,original,categorized_audio\animal_sound\SS00156_9cb4e709.wav
SS00157,SS00157_6fda26eb.wav,animal_sound,esc50,1-56234-A-9.wav,6fda26eb779f5cd7edd40280d8073c43b399e80d2e2e23939529ec00e8f200a9,train,original,categorized_audio\animal_sound\SS00157_6fda26eb.wav
SS00158,SS00158_cf0dcbd4.wav,background_noise,esc50,1-56311-A-10.wav,cf0dcbd49d979bf73992068b51db46cf3098995e66b3fb8ceb6ec276009aadc7,train,original,categorized_audio\background_noise\SS00158_cf0dcbd4.wav
SS00159,SS00159_41b7fa6b.wav,animal_sound,esc50,1-56380-A-5.wav,41b7fa6bca14e3f8571c238ddc06256c57c377ca510caeab136b9145294a416a,train,original,categorized_audio\animal_sound\SS00159_41b7fa6b.wav
SS00161,SS00161_e0de072c.wav,alarm_siren,esc50,1-56907-A-46.wav,e0de072c2a397fb68b373c758ebf13481ade9c6330444180d40b0518cfb62ff3,train,original,categorized_audio\alarm_siren\SS00161_e0de072c.wav
SS00162,SS00162_2df85254.wav,animal_sound,esc50,1-57316-A-13.wav,2df85254c1ba9c2bcb8517c8d2b36caeaf60ab6197e2e3b7285680720ecd638c,train,original,categorized_audio\animal_sound\SS00162_2df85254.wav
